biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
46264965,SAMN46264965,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264964,SAMN46264964,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264963,SAMN46264963,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264962,SAMN46264962,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264961,SAMN46264961,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264960,SAMN46264960,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264959,SAMN46264959,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264958,SAMN46264958,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264957,SAMN46264957,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264956,SAMN46264956,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264955,SAMN46264955,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264954,SAMN46264954,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264953,SAMN46264953,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264952,SAMN46264952,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264951,SAMN46264951,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264950,SAMN46264950,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264949,SAMN46264949,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264948,SAMN46264948,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264947,SAMN46264947,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264946,SAMN46264946,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264945,SAMN46264945,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264944,SAMN46264944,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264943,SAMN46264943,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264942,SAMN46264942,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264941,SAMN46264941,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264940,SAMN46264940,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264939,SAMN46264939,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264938,SAMN46264938,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
46264937,SAMN46264937,,rRdS,,Homo sapiens,2024,Spain,,,,,,,,,Haemophilus influenzae
54614574,SAMN54614574,,,blood,Homo sapiens,2026,USA,,,,,GCA_054494685.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/494/685/GCA_054494685.1_PDT003054387.1,Haemophilus influenzae
54614573,SAMN54614573,,,blood,Homo sapiens,2026,USA,,,,,GCA_054494665.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/494/665/GCA_054494665.1_PDT003054388.1,Haemophilus influenzae
54586818,SAMEA120919301,,,,,,,,,,,,,,,Haemophilus influenzae
54586811,SAMEA120919245,,,,,,,,,,,,,,,Haemophilus influenzae
54586810,SAMEA120919165,,,,,,,,,,,,,,,Haemophilus influenzae
54586798,SAMEA120919299,,,,,,,,,,,,,,,Haemophilus influenzae
54586779,SAMEA120919274,,,,,,,,,,,,,,,Haemophilus influenzae
54586765,SAMEA120919258,,,,,,,,,,,,,,,Haemophilus influenzae
54586712,SAMEA120919156,,,,,,,,,,,,,,,Haemophilus influenzae
54586702,SAMEA120919273,,,,,,,,,,,,,,,Haemophilus influenzae
54586688,SAMEA120919148,,,,,,,,,,,,,,,Haemophilus influenzae
54586686,SAMEA120919311,,,,,,,,,,,,,,,Haemophilus influenzae
54586670,SAMEA120919226,,,,,,,,,,,,,,,Haemophilus influenzae
54586642,SAMEA120919284,,,,,,,,,,,,,,,Haemophilus influenzae
54586632,SAMEA120919217,,,,,,,,,,,,,,,Haemophilus influenzae
54586631,SAMEA120919139,,,,,,,,,,,,,,,Haemophilus influenzae
54586620,SAMEA120919287,,,,,,,,,,,,,,,Haemophilus influenzae
54586612,SAMEA120919278,,,,,,,,,,,,,,,Haemophilus influenzae
54586609,SAMEA120919163,,,,,,,,,,,,,,,Haemophilus influenzae
54586563,SAMEA120919222,,,,,,,,,,,,,,,Haemophilus influenzae
54586517,SAMEA120919191,,,,,,,,,,,,,,,Haemophilus influenzae
54586515,SAMEA120919236,,,,,,,,,,,,,,,Haemophilus influenzae
54586481,SAMEA120919196,,,,,,,,,,,,,,,Haemophilus influenzae
54586456,SAMEA120919246,,,,,,,,,,,,,,,Haemophilus influenzae
54586450,SAMEA120919203,,,,,,,,,,,,,,,Haemophilus influenzae
54586433,SAMEA120919225,,,,,,,,,,,,,,,Haemophilus influenzae
54586405,SAMEA120919151,,,,,,,,,,,,,,,Haemophilus influenzae
54586363,SAMEA120919228,,,,,,,,,,,,,,,Haemophilus influenzae
54586360,SAMEA120919150,,,,,,,,,,,,,,,Haemophilus influenzae
54586355,SAMEA120919140,,,,,,,,,,,,,,,Haemophilus influenzae
54586346,SAMEA120919237,,,,,,,,,,,,,,,Haemophilus influenzae
54586276,SAMEA120919252,,,,,,,,,,,,,,,Haemophilus influenzae
54586237,SAMEA120919262,,,,,,,,,,,,,,,Haemophilus influenzae
54586178,SAMEA120919309,,,,,,,,,,,,,,,Haemophilus influenzae
54586140,SAMEA120919154,,,,,,,,,,,,,,,Haemophilus influenzae
54586097,SAMEA120919149,,,,,,,,,,,,,,,Haemophilus influenzae
54586095,SAMEA120919308,,,,,,,,,,,,,,,Haemophilus influenzae
54586086,SAMEA120919227,,,,,,,,,,,,,,,Haemophilus influenzae
54586049,SAMEA120919234,,,,,,,,,,,,,,,Haemophilus influenzae
54586023,SAMEA120919218,,,,,,,,,,,,,,,Haemophilus influenzae
54586004,SAMEA120919313,,,,,,,,,,,,,,,Haemophilus influenzae
54585987,SAMEA120919264,,,,,,,,,,,,,,,Haemophilus influenzae
54585979,SAMEA120919199,,,,,,,,,,,,,,,Haemophilus influenzae
54585964,SAMEA120919166,,,,,,,,,,,,,,,Haemophilus influenzae
54585954,SAMEA120919177,,,,,,,,,,,,,,,Haemophilus influenzae
54585920,SAMEA120919286,,,,,,,,,,,,,,,Haemophilus influenzae
54585890,SAMEA120919239,,,,,,,,,,,,,,,Haemophilus influenzae
54585875,SAMEA120919312,,,,,,,,,,,,,,,Haemophilus influenzae
54585871,SAMEA120919279,,,,,,,,,,,,,,,Haemophilus influenzae
54585839,SAMEA120919254,,,,,,,,,,,,,,,Haemophilus influenzae
54585804,SAMEA120919171,,,,,,,,,,,,,,,Haemophilus influenzae
54585802,SAMEA120919192,,,,,,,,,,,,,,,Haemophilus influenzae
54585798,SAMEA120919314,,,,,,,,,,,,,,,Haemophilus influenzae
54585795,SAMEA120919297,,,,,,,,,,,,,,,Haemophilus influenzae
54585785,SAMEA120919207,,,,,,,,,,,,,,,Haemophilus influenzae
54585763,SAMEA120919137,,,,,,,,,,,,,,,Haemophilus influenzae
54585754,SAMEA120919243,,,,,,,,,,,,,,,Haemophilus influenzae
54585752,SAMEA120919255,,,,,,,,,,,,,,,Haemophilus influenzae
54585742,SAMEA120919215,,,,,,,,,,,,,,,Haemophilus influenzae
54585741,SAMEA120919275,,,,,,,,,,,,,,,Haemophilus influenzae
54585727,SAMEA120919265,,,,,,,,,,,,,,,Haemophilus influenzae
54585723,SAMEA120919146,,,,,,,,,,,,,,,Haemophilus influenzae
54585722,SAMEA120919224,,,,,,,,,,,,,,,Haemophilus influenzae
54585698,SAMEA120919172,,,,,,,,,,,,,,,Haemophilus influenzae
54585685,SAMEA120919214,,,,,,,,,,,,,,,Haemophilus influenzae
54585680,SAMEA120919184,,,,,,,,,,,,,,,Haemophilus influenzae
54585654,SAMEA120919244,,,,,,,,,,,,,,,Haemophilus influenzae
54585638,SAMEA120919195,,,,,,,,,,,,,,,Haemophilus influenzae
54585624,SAMEA120919162,,,,,,,,,,,,,,,Haemophilus influenzae
54585621,SAMEA120919283,,,,,,,,,,,,,,,Haemophilus influenzae
54585616,SAMEA120919267,,,,,,,,,,,,,,,Haemophilus influenzae
54585604,SAMEA120919197,,,,,,,,,,,,,,,Haemophilus influenzae
54585589,SAMEA120919211,,,,,,,,,,,,,,,Haemophilus influenzae
54585583,SAMEA120919180,,,,,,,,,,,,,,,Haemophilus influenzae
54585575,SAMEA120919300,,,,,,,,,,,,,,,Haemophilus influenzae
54585565,SAMEA120919200,,,,,,,,,,,,,,,Haemophilus influenzae
54585497,SAMEA120919231,,,,,,,,,,,,,,,Haemophilus influenzae
54585488,SAMEA120919281,,,,,,,,,,,,,,,Haemophilus influenzae
54585475,SAMEA120919219,,,,,,,,,,,,,,,Haemophilus influenzae
54585452,SAMEA120919249,,,,,,,,,,,,,,,Haemophilus influenzae
54585427,SAMEA120919152,,,,,,,,,,,,,,,Haemophilus influenzae
54585397,SAMEA120919187,,,,,,,,,,,,,,,Haemophilus influenzae
54585395,SAMEA120919240,,,,,,,,,,,,,,,Haemophilus influenzae
54585377,SAMEA120919250,,,,,,,,,,,,,,,Haemophilus influenzae
54585374,SAMEA120919229,,,,,,,,,,,,,,,Haemophilus influenzae
54585315,SAMEA120919304,,,,,,,,,,,,,,,Haemophilus influenzae
54585313,SAMEA120919145,,,,,,,,,,,,,,,Haemophilus influenzae
54585307,SAMEA120919253,,,,,,,,,,,,,,,Haemophilus influenzae
54585264,SAMEA120919216,,,,,,,,,,,,,,,Haemophilus influenzae
54585247,SAMEA120919272,,,,,,,,,,,,,,,Haemophilus influenzae
54585237,SAMEA120919235,,,,,,,,,,,,,,,Haemophilus influenzae
54585235,SAMEA120919306,,,,,,,,,,,,,,,Haemophilus influenzae
54585174,SAMEA120919277,,,,,,,,,,,,,,,Haemophilus influenzae
54585163,SAMEA120919160,,,,,,,,,,,,,,,Haemophilus influenzae
54585126,SAMEA120919256,,,,,,,,,,,,,,,Haemophilus influenzae
54585119,SAMEA120919170,,,,,,,,,,,,,,,Haemophilus influenzae
54585101,SAMEA120919136,,,,,,,,,,,,,,,Haemophilus influenzae
54585072,SAMEA120919266,,,,,,,,,,,,,,,Haemophilus influenzae
54585065,SAMEA120919167,,,,,,,,,,,,,,,Haemophilus influenzae
54585060,SAMEA120919305,,,,,,,,,,,,,,,Haemophilus influenzae
54585058,SAMEA120919230,,,,,,,,,,,,,,,Haemophilus influenzae
54585042,SAMEA120919188,,,,,,,,,,,,,,,Haemophilus influenzae
54585024,SAMEA120919293,,,,,,,,,,,,,,,Haemophilus influenzae
54585022,SAMEA120919198,,,,,,,,,,,,,,,Haemophilus influenzae
54585004,SAMEA120919298,,,,,,,,,,,,,,,Haemophilus influenzae
54584994,SAMEA120919178,,,,,,,,,,,,,,,Haemophilus influenzae
54584993,SAMEA120919135,,,,,,,,,,,,,,,Haemophilus influenzae
54584979,SAMEA120919288,,,,,,,,,,,,,,,Haemophilus influenzae
54584971,SAMEA120919204,,,,,,,,,,,,,,,Haemophilus influenzae
54584969,SAMEA120919183,,,,,,,,,,,,,,,Haemophilus influenzae
54584955,SAMEA120919221,,,,,,,,,,,,,,,Haemophilus influenzae
54584953,SAMEA120919209,,,,,,,,,,,,,,,Haemophilus influenzae
54584919,SAMEA120919153,,,,,,,,,,,,,,,Haemophilus influenzae
54584899,SAMEA120919248,,,,,,,,,,,,,,,Haemophilus influenzae
54584888,SAMEA120919157,,,,,,,,,,,,,,,Haemophilus influenzae
54584844,SAMEA120919269,,,,,,,,,,,,,,,Haemophilus influenzae
54584823,SAMEA120919155,,,,,,,,,,,,,,,Haemophilus influenzae
54584809,SAMEA120919232,,,,,,,,,,,,,,,Haemophilus influenzae
54584795,SAMEA120919176,,,,,,,,,,,,,,,Haemophilus influenzae
54584784,SAMEA120919290,,,,,,,,,,,,,,,Haemophilus influenzae
54584763,SAMEA120919223,,,,,,,,,,,,,,,Haemophilus influenzae
54584762,SAMEA120919142,,,,,,,,,,,,,,,Haemophilus influenzae
54584760,SAMEA120919263,,,,,,,,,,,,,,,Haemophilus influenzae
54584703,SAMEA120919261,,,,,,,,,,,,,,,Haemophilus influenzae
54584699,SAMEA120919212,,,,,,,,,,,,,,,Haemophilus influenzae
54584662,SAMEA120919242,,,,,,,,,,,,,,,Haemophilus influenzae
54584640,SAMEA120919168,,,,,,,,,,,,,,,Haemophilus influenzae
54584638,SAMEA120919189,,,,,,,,,,,,,,,Haemophilus influenzae
54584570,SAMEA120919175,,,,,,,,,,,,,,,Haemophilus influenzae
54584566,SAMEA120919147,,,,,,,,,,,,,,,Haemophilus influenzae
54584541,SAMEA120919285,,,,,,,,,,,,,,,Haemophilus influenzae
54584536,SAMEA120919179,,,,,,,,,,,,,,,Haemophilus influenzae
54584531,SAMEA120919251,,,,,,,,,,,,,,,Haemophilus influenzae
54584504,SAMEA120919260,,,,,,,,,,,,,,,Haemophilus influenzae
54584497,SAMEA120919208,,,,,,,,,,,,,,,Haemophilus influenzae
54584486,SAMEA120919161,,,,,,,,,,,,,,,Haemophilus influenzae
54584474,SAMEA120919268,,,,,,,,,,,,,,,Haemophilus influenzae
54584463,SAMEA120919310,,,,,,,,,,,,,,,Haemophilus influenzae
54584438,SAMEA120919193,,,,,,,,,,,,,,,Haemophilus influenzae
54584425,SAMEA120919282,,,,,,,,,,,,,,,Haemophilus influenzae
54584417,SAMEA120919238,,,,,,,,,,,,,,,Haemophilus influenzae
