biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54179176,SAMN54179176,,marc.niicuss.835,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179175,SAMN54179175,,marc.niicuss.834,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179174,SAMN54179174,,marc.niicuss.833,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179173,SAMN54179173,,marc.niicuss.832,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179172,SAMN54179172,,marc.niicuss.831,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179171,SAMN54179171,,marc.niicuss.830,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179170,SAMN54179170,,marc.niicuss.829,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179169,SAMN54179169,,marc.niicuss.828,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179168,SAMN54179168,,marc.niicuss.827,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179167,SAMN54179167,,marc.niicuss.826,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179166,SAMN54179166,,marc.niicuss.825,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179165,SAMN54179165,,marc.niicuss.824,surveillance swabs,Homo sapiens,2023-11-21,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179164,SAMN54179164,,marc.niicuss.823,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179163,SAMN54179163,,marc.niicuss.822,surveillance swabs,Homo sapiens,2023-11-22,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179162,SAMN54179162,,marc.niicuss.821,surveillance swabs,Homo sapiens,2023-11-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179161,SAMN54179161,,marc.niicuss.820,surveillance swabs,Homo sapiens,2023-11-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179160,SAMN54179160,,marc.niicuss.819,surveillance swabs,Homo sapiens,2023-11-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179159,SAMN54179159,,marc.niicuss.818,surveillance swabs,Homo sapiens,2023-11-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179158,SAMN54179158,,marc.niicuss.817,surveillance swabs,Homo sapiens,2023-11-20,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179157,SAMN54179157,,marc.niicuss.816,surveillance swabs,Homo sapiens,2023-10-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179156,SAMN54179156,,marc.niicuss.815,surveillance swabs,Homo sapiens,2023-10-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179155,SAMN54179155,,marc.niicuss.814,surveillance swabs,Homo sapiens,2023-10-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179154,SAMN54179154,,marc.niicuss.813,surveillance swabs,Homo sapiens,2023-10-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179153,SAMN54179153,,marc.niicuss.812,surveillance swabs,Homo sapiens,2023-10-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179152,SAMN54179152,,marc.niicuss.811,surveillance swabs,Homo sapiens,2023-10-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179151,SAMN54179151,,marc.niicuss.810,surveillance swabs,Homo sapiens,2023-10-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179150,SAMN54179150,,marc.niicuss.809,surveillance swabs,Homo sapiens,2023-10-17,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179149,SAMN54179149,,marc.niicuss.808,surveillance swabs,Homo sapiens,2023-10-16,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
54179114,SAMN54179114,,marc.niicuss.807,surveillance swabs,Homo sapiens,2023-10-18,"USA: Philadelphia, PA",,,,,,,,,Staphylococcus aureus
